"MouseID","behavior_key","start","duration","NetworkFilename"
"007672","Freeze_001",14957,162,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_001",15124,209,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_001",15377,98,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_001",15602,522,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_001",16129,395,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_001",17349,111,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_001",17817,163,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_001",21626,317,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_001",33899,95,"007672_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",2928,192,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",3509,155,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",3838,94,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",3941,99,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",6478,122,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",7114,90,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",7683,161,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",7849,122,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",8026,234,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",10357,123,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",10548,163,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",12335,106,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",12629,123,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",14140,234,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",15820,97,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",16265,114,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",16693,115,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",16990,139,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_001",17542,106,"007673_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",2912,142,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",4924,118,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",5130,100,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",5235,101,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",5689,114,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",6172,116,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",6628,151,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",10250,110,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",11781,133,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",12029,101,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",13563,128,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",14044,91,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",14648,147,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",14800,100,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",14905,178,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",15088,177,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",15531,144,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",16137,122,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_001",16271,189,"007674_B6J_M_40mg-kg_.avi"
"007675","Freeze_001",5821,163,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_001",8395,108,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_001",8512,105,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_001",8769,106,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_001",10149,129,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_001",14114,95,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_001",14933,332,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_001",15272,101,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_001",16393,250,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007676","Freeze_001",1314,90,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",5848,133,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",7812,98,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",9537,155,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",10230,107,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",10676,97,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",11338,99,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",13673,99,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",14366,152,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",14825,163,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007676","Freeze_001",16829,107,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007677","Freeze_001",5232,129,"007677_B6J_M_60mg-kg_.avi"
"007677","Freeze_001",5387,120,"007677_B6J_M_60mg-kg_.avi"
"007677","Freeze_001",5639,198,"007677_B6J_M_60mg-kg_.avi"
"007677","Freeze_001",6151,100,"007677_B6J_M_60mg-kg_.avi"
"007677","Freeze_001",6745,102,"007677_B6J_M_60mg-kg_.avi"
"007679","Freeze_001",6012,127,"007679_B6J_M_60mg-kg_.avi"
"007679","Freeze_001",6767,116,"007679_B6J_M_60mg-kg_.avi"
"007679","Freeze_001",7194,637,"007679_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",4228,175,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",7712,107,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",8166,298,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",8615,169,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",9148,107,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",9315,134,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",9547,165,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",10216,158,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",10386,152,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",11029,114,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",11192,106,"007680_B6J_M_60mg-kg_.avi"
"007680","Freeze_001",12209,133,"007680_B6J_M_60mg-kg_.avi"
"007681","Freeze_001",8008,115,"007681_B6J_M_60mg-kg_.avi"
"007681","Freeze_001",8447,104,"007681_B6J_M_60mg-kg_.avi"
"007681","Freeze_001",12029,327,"007681_B6J_M_60mg-kg_.avi"
"007681","Freeze_001",12445,107,"007681_B6J_M_60mg-kg_.avi"
"007681","Freeze_001",12559,119,"007681_B6J_M_60mg-kg_.avi"
"007681","Freeze_001",12705,118,"007681_B6J_M_60mg-kg_.avi"
"007681","Freeze_001",13556,98,"007681_B6J_M_60mg-kg_.avi"
"007681","Freeze_001",14196,95,"007681_B6J_M_60mg-kg_.avi"
"007681","Freeze_001",14438,177,"007681_B6J_M_60mg-kg_.avi"
"007682","Freeze_001",4084,93,"007682_B6J_M_60mg-kg_.avi"
"007686","Freeze_001",3815,94,"007686_B6J_M_80mg-kg_.avi"
"007688","Freeze_001",3013,102,"007688_B6J_M_80mg-kg_.avi"
"007688","Freeze_001",3517,114,"007688_B6J_M_80mg-kg_.avi"
"007688","Freeze_001",4093,100,"007688_B6J_M_80mg-kg_.avi"
"007688","Freeze_001",4505,121,"007688_B6J_M_80mg-kg_.avi"
"007695","Freeze_001",2595,95,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",4530,139,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",4941,683,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",5772,610,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",6957,97,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",7106,115,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",10082,123,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",11158,190,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",11715,102,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",13034,148,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",13885,163,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",16280,94,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",17980,90,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007695","Freeze_001",20244,250,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",4487,98,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",5606,117,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",6279,234,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",6771,218,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",7252,107,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",7912,118,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",8710,148,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",9541,203,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",10420,136,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",10561,108,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",10960,141,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",12450,94,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",14719,97,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007696","Freeze_001",26347,12,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007697","Freeze_001",2961,124,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"007697","Freeze_001",6022,91,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"007697","Freeze_001",9381,181,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"007697","Freeze_001",9801,112,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"007697","Freeze_001",9974,100,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"007697","Freeze_001",12308,108,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"007697","Freeze_001",17213,96,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",6424,132,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",6615,223,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",6945,120,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",7297,91,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",9006,119,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",9130,215,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",9422,147,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",11070,96,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",11201,133,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",12796,172,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",13023,178,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007698","Freeze_001",15558,161,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",4767,115,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",5003,171,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",5606,117,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",5748,164,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",6025,249,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",8124,128,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",8452,104,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",9030,164,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",9434,98,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",9540,248,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",9989,128,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",10123,365,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",10538,183,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",10894,141,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",11041,137,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",11227,386,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007699","Freeze_001",13261,149,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007700","Freeze_001",6839,104,"007700_B6NJ_F_40mg-kg_called B6J.avi"
"007700","Freeze_001",8174,165,"007700_B6NJ_F_40mg-kg_called B6J.avi"
"007700","Freeze_001",18626,236,"007700_B6NJ_F_40mg-kg_called B6J.avi"
"007700","Freeze_001",18916,239,"007700_B6NJ_F_40mg-kg_called B6J.avi"
"007701","Freeze_001",4041,93,"007701_B6NJ_F_60mg_kg_.avi"
"007701","Freeze_001",5790,257,"007701_B6NJ_F_60mg_kg_.avi"
"007703","Freeze_001",6928,111,"007703_B6NJ_F_60mg_kg_.avi"
"007703","Freeze_001",7054,139,"007703_B6NJ_F_60mg_kg_.avi"
"007703","Freeze_001",7201,508,"007703_B6NJ_F_60mg_kg_.avi"
"007704","Freeze_001",17124,125,"007704_B6NJ_F_60mg-kg_.avi"
"007705","Freeze_001",4454,140,"007705_B6NJ_F_60mg-kg_.avi"
"007705","Freeze_001",5554,117,"007705_B6NJ_F_60mg-kg_.avi"
"007705","Freeze_001",6518,118,"007705_B6NJ_F_60mg-kg_.avi"
"007706","Freeze_001",2582,98,"007706_B6NJ_F_80mg-kg_.avi"
"007707","Freeze_001",3212,256,"007707_B6NJ_F_80mg-kg_.avi"
"007707","Freeze_001",4176,110,"007707_B6NJ_F_80mg-kg_.avi"
"007708","Freeze_001",4986,120,"007708_B6NJ_F_80mg-kg_.avi"
"007708","Freeze_001",5480,185,"007708_B6NJ_F_80mg-kg_.avi"
"007708","Freeze_001",6002,177,"007708_B6NJ_F_80mg-kg_.avi"
"007708","Freeze_001",6573,92,"007708_B6NJ_F_80mg-kg_.avi"
"007708","Freeze_001",7813,165,"007708_B6NJ_F_80mg-kg_.avi"
"007708","Freeze_001",8209,145,"007708_B6NJ_F_80mg-kg_.avi"
"007709","Freeze_001",3931,92,"007709_B6NJ_F_80mg-kg_.avi"
"007710","Freeze_001",2092,116,"007710_B6NJ_F_80mg-kg_.avi"
"007710","Freeze_001",2214,151,"007710_B6NJ_F_80mg-kg_.avi"
"007710","Freeze_001",3508,191,"007710_B6NJ_F_80mg-kg_.avi"
"007710","Freeze_001",3961,151,"007710_B6NJ_F_80mg-kg_.avi"
"007710","Freeze_001",4153,184,"007710_B6NJ_F_80mg-kg_.avi"
"007710","Freeze_001",4874,195,"007710_B6NJ_F_80mg-kg_.avi"
"007720","Freeze_001",6168,296,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",6471,290,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",6851,102,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",7110,107,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",7450,129,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",7806,183,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",8189,132,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",8392,101,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",8503,96,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",12602,267,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",13140,130,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007720","Freeze_001",13525,97,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007723","Freeze_001",3443,110,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",3815,154,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",4988,126,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",5135,100,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",5329,164,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",5642,178,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",5975,92,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",6074,130,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",6218,547,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",6770,151,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",7091,140,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",7400,145,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",7884,90,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",8545,323,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",9635,93,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007723","Freeze_001",10405,12,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007726","Freeze_001",1259,136,"007726_B6NJ_M_60mg-kg_.avi"
"007727","Freeze_001",3843,110,"007727_B6NJ_M_60mg-kg_.avi"
"007727","Freeze_001",4140,34,"007727_B6NJ_M_60mg-kg_.avi"
"007730","Freeze_001",3846,136,"007730_B6NJ_M_60mg-kg_.avi"
"007736","Freeze_001",4112,220,"007736_B6NJ_M_80mg-kg_.avi"
"007736","Freeze_001",4402,94,"007736_B6NJ_M_80mg-kg_.avi"
"007738","Freeze_001",39380,93,"007738_B6NJ_M_vehicle_.avi"
"037819","Freeze_001",4840,102,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",5070,99,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",5496,245,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",6510,149,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",6712,227,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",7006,135,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",8226,142,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",8451,103,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",8595,131,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",8800,162,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",8981,114,"037819_B6NJ_F_38713.avi"
"037819","Freeze_001",9415,193,"037819_B6NJ_F_38713.avi"
"037820","Freeze_001",4432,178,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",4867,106,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",5188,170,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",5529,125,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",5660,227,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",5943,138,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",6344,126,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",6641,127,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",6778,129,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",6987,178,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",7416,104,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",7844,90,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",8031,152,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",8288,150,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",8522,192,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",9592,115,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",10697,186,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",11025,113,"037820_B6NJ_F_38714.avi"
"037820","Freeze_001",11411,95,"037820_B6NJ_F_38714.avi"
"037822","Freeze_001",7042,115,"037822_B6NJ_F_38716.avi"
"037822","Freeze_001",8077,95,"037822_B6NJ_F_38716.avi"
"037822","Freeze_001",9082,94,"037822_B6NJ_F_38716.avi"
"037822","Freeze_001",9208,101,"037822_B6NJ_F_38716.avi"
"037822","Freeze_001",10181,134,"037822_B6NJ_F_38716.avi"
"037822","Freeze_001",11145,94,"037822_B6NJ_F_38716.avi"
"037823","Freeze_001",5106,138,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",5462,119,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",5752,145,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",5933,95,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",6091,119,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",7952,120,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",9355,170,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",9762,90,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",10490,129,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",10649,124,"037823_B6NJ_F_38717.avi"
"037823","Freeze_001",10918,130,"037823_B6NJ_F_38717.avi"
"037833","Freeze_001",4404,188,"037833_B6J_M_38727.avi"
"037833","Freeze_001",4619,139,"037833_B6J_M_38727.avi"
"037833","Freeze_001",4767,430,"037833_B6J_M_38727.avi"
"037833","Freeze_001",5216,164,"037833_B6J_M_38727.avi"
"037833","Freeze_001",6198,121,"037833_B6J_M_38727.avi"
"037833","Freeze_001",7302,112,"037833_B6J_M_38727.avi"
"037833","Freeze_001",7634,123,"037833_B6J_M_38727.avi"
"037833","Freeze_001",8134,90,"037833_B6J_M_38727.avi"
"037833","Freeze_001",8434,109,"037833_B6J_M_38727.avi"
"037833","Freeze_001",8861,324,"037833_B6J_M_38727.avi"
"037833","Freeze_001",9531,105,"037833_B6J_M_38727.avi"
"037833","Freeze_001",10400,211,"037833_B6J_M_38727.avi"
"037833","Freeze_001",10696,105,"037833_B6J_M_38727.avi"
"037833","Freeze_001",10905,114,"037833_B6J_M_38727.avi"
"037833","Freeze_001",11025,177,"037833_B6J_M_38727.avi"
"037833","Freeze_001",11244,137,"037833_B6J_M_38727.avi"
"037833","Freeze_001",11492,101,"037833_B6J_M_38727.avi"
"037833","Freeze_001",11601,184,"037833_B6J_M_38727.avi"
"037833","Freeze_001",11922,146,"037833_B6J_M_38727.avi"
"037833","Freeze_001",12162,91,"037833_B6J_M_38727.avi"
"037833","Freeze_001",12339,157,"037833_B6J_M_38727.avi"
"037833","Freeze_001",12502,166,"037833_B6J_M_38727.avi"
"037833","Freeze_001",12999,147,"037833_B6J_M_38727.avi"
"037834","Freeze_001",148,112,"037834_B6J_M_38728.avi"
"037834","Freeze_001",3803,169,"037834_B6J_M_38728.avi"
"037834","Freeze_001",5621,379,"037834_B6J_M_38728.avi"
"037834","Freeze_001",6158,105,"037834_B6J_M_38728.avi"
"037834","Freeze_001",6506,222,"037834_B6J_M_38728.avi"
"037834","Freeze_001",6911,97,"037834_B6J_M_38728.avi"
"037834","Freeze_001",7792,102,"037834_B6J_M_38728.avi"
"037834","Freeze_001",8714,443,"037834_B6J_M_38728.avi"
"037834","Freeze_001",9162,209,"037834_B6J_M_38728.avi"
"037834","Freeze_001",9377,307,"037834_B6J_M_38728.avi"
"037834","Freeze_001",10025,113,"037834_B6J_M_38728.avi"
"037834","Freeze_001",10769,166,"037834_B6J_M_38728.avi"
"037835","Freeze_001",3427,215,"037835_B6J_M_38729.avi"
"037835","Freeze_001",3709,116,"037835_B6J_M_38729.avi"
"037835","Freeze_001",3870,279,"037835_B6J_M_38729.avi"
"037835","Freeze_001",5070,150,"037835_B6J_M_38729.avi"
"037835","Freeze_001",5652,320,"037835_B6J_M_38729.avi"
"037835","Freeze_001",6044,195,"037835_B6J_M_38729.avi"
"037835","Freeze_001",6397,136,"037835_B6J_M_38729.avi"
"037835","Freeze_001",6702,362,"037835_B6J_M_38729.avi"
"037835","Freeze_001",7069,222,"037835_B6J_M_38729.avi"
"037835","Freeze_001",7442,90,"037835_B6J_M_38729.avi"
"037835","Freeze_001",7538,150,"037835_B6J_M_38729.avi"
"037835","Freeze_001",7708,103,"037835_B6J_M_38729.avi"
"037835","Freeze_001",7835,126,"037835_B6J_M_38729.avi"
"037835","Freeze_001",8246,94,"037835_B6J_M_38729.avi"
"037835","Freeze_001",8345,173,"037835_B6J_M_38729.avi"
"037837","Freeze_001",2606,165,"037837_B6J_M_38731.avi"
"037837","Freeze_001",2776,120,"037837_B6J_M_38731.avi"
"037837","Freeze_001",2914,218,"037837_B6J_M_38731.avi"
"037837","Freeze_001",3446,102,"037837_B6J_M_38731.avi"
"037837","Freeze_001",3640,227,"037837_B6J_M_38731.avi"
"037837","Freeze_001",3970,384,"037837_B6J_M_38731.avi"
"037837","Freeze_001",4555,98,"037837_B6J_M_38731.avi"
"037837","Freeze_001",4756,164,"037837_B6J_M_38731.avi"
"037837","Freeze_001",4925,236,"037837_B6J_M_38731.avi"
"037837","Freeze_001",5166,139,"037837_B6J_M_38731.avi"
"037837","Freeze_001",5413,103,"037837_B6J_M_38731.avi"
"037837","Freeze_001",5871,159,"037837_B6J_M_38731.avi"
"037837","Freeze_001",6136,185,"037837_B6J_M_38731.avi"
